21	0.014377667	7.777806667	0.020444667	8.7065	
31	0.014955667	18.59466667	0.026134	20.889	
41	0.025646667	34.29753333     0.020976333	38.85673333
51	0.029854333	55.4078		0.033944333	60.90546667
101	0.062231667	233.698		0.089564	252.3173333 
